,Unnamed: 0,year,month,day,posit,song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,duration_ms,time_signature
911,2100,2002.0,6.0,1.0,1.0,Foolish,Ashanti,0.665,0.696,0.0,-5.763,1.0,0.0521,0.337,0.0,0.106,0.711,90.116,audio_features,spotify:track:6zMUIb4uce1CzpbjR3vMdN,227387.0,4.0
912,2200,2002.0,6.0,8.0,1.0,Foolish,Ashanti,0.665,0.696,0.0,-5.763,1.0,0.0521,0.337,0.0,0.106,0.711,90.116,audio_features,spotify:track:6zMUIb4uce1CzpbjR3vMdN,227387.0,4.0
913,2300,2002.0,6.0,15.0,1.0,Foolish,Ashanti,0.665,0.696,0.0,-5.763,1.0,0.0521,0.337,0.0,0.106,0.711,90.116,audio_features,spotify:track:6zMUIb4uce1CzpbjR3vMdN,227387.0,4.0
914,2400,2002.0,6.0,22.0,1.0,Foolish,Ashanti,0.665,0.696,0.0,-5.763,1.0,0.0521,0.337,0.0,0.106,0.711,90.116,audio_features,spotify:track:6zMUIb4uce1CzpbjR3vMdN,227387.0,4.0
915,2500,2002.0,6.0,29.0,1.0,Hot In Herre,Nelly,0.956,0.745,11.0,-4.753,0.0,0.12,0.206,0.0,0.0615,0.912,107.075,audio_features,spotify:track:04KTF78FFg8sOHC1BADqbY,228240.0,4.0
916,2600,2002.0,7.0,6.0,1.0,Hot In Herre,Nelly,0.956,0.745,11.0,-4.753,0.0,0.12,0.206,0.0,0.0615,0.912,107.075,audio_features,spotify:track:04KTF78FFg8sOHC1BADqbY,228240.0,4.0
917,2700,2002.0,7.0,13.0,1.0,Hot In Herre,Nelly,0.956,0.745,11.0,-4.753,0.0,0.12,0.206,0.0,0.0615,0.912,107.075,audio_features,spotify:track:04KTF78FFg8sOHC1BADqbY,228240.0,4.0
918,2800,2002.0,7.0,20.0,1.0,Hot In Herre,Nelly,0.956,0.745,11.0,-4.753,0.0,0.12,0.206,0.0,0.0615,0.912,107.075,audio_features,spotify:track:04KTF78FFg8sOHC1BADqbY,228240.0,4.0
919,2900,2002.0,7.0,27.0,1.0,Hot In Herre,Nelly,0.956,0.745,11.0,-4.753,0.0,0.12,0.206,0.0,0.0615,0.912,107.075,audio_features,spotify:track:04KTF78FFg8sOHC1BADqbY,228240.0,4.0
920,3000,2002.0,8.0,3.0,1.0,Hot In Herre,Nelly,0.956,0.745,11.0,-4.753,0.0,0.12,0.206,0.0,0.0615,0.912,107.075,audio_features,spotify:track:04KTF78FFg8sOHC1BADqbY,228240.0,4.0
921,3100,2002.0,8.0,10.0,1.0,Hot In Herre,Nelly,0.956,0.745,11.0,-4.753,0.0,0.12,0.206,0.0,0.0615,0.912,107.075,audio_features,spotify:track:04KTF78FFg8sOHC1BADqbY,228240.0,4.0
922,3200,2002.0,8.0,17.0,1.0,Dilemma,Nelly Featuring Kelly Rowland,0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,audio_features,spotify:track:0ARK753YaiJbpLUk7z5yIM,289160.0,4.0
923,3300,2002.0,8.0,24.0,1.0,Dilemma,Nelly Featuring Kelly Rowland,0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,audio_features,spotify:track:0ARK753YaiJbpLUk7z5yIM,289160.0,4.0
924,3400,2002.0,8.0,31.0,1.0,Dilemma,Nelly Featuring Kelly Rowland,0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,audio_features,spotify:track:0ARK753YaiJbpLUk7z5yIM,289160.0,4.0
925,3500,2002.0,9.0,7.0,1.0,Dilemma,Nelly Featuring Kelly Rowland,0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,audio_features,spotify:track:0ARK753YaiJbpLUk7z5yIM,289160.0,4.0
926,3600,2002.0,9.0,14.0,1.0,Dilemma,Nelly Featuring Kelly Rowland,0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,audio_features,spotify:track:0ARK753YaiJbpLUk7z5yIM,289160.0,4.0
927,3700,2002.0,9.0,21.0,1.0,Dilemma,Nelly Featuring Kelly Rowland,0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,audio_features,spotify:track:0ARK753YaiJbpLUk7z5yIM,289160.0,4.0
928,3800,2002.0,9.0,28.0,1.0,Dilemma,Nelly Featuring Kelly Rowland,0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,audio_features,spotify:track:0ARK753YaiJbpLUk7z5yIM,289160.0,4.0
929,3900,2002.0,10.0,5.0,1.0,A Moment Like This,Kelly Clarkson,0.414,0.572,8.0,-3.918,1.0,0.0311,0.163,0.0,0.115,0.16,145.184,audio_features,spotify:track:4kvdX9zzsix7jYHsRVkVUH,228280.0,4.0
930,4000,2002.0,10.0,12.0,1.0,A Moment Like This,Kelly Clarkson,0.414,0.572,8.0,-3.918,1.0,0.0311,0.163,0.0,0.115,0.16,145.184,audio_features,spotify:track:4kvdX9zzsix7jYHsRVkVUH,228280.0,4.0
931,4100,2002.0,10.0,19.0,1.0,Dilemma,Nelly Featuring Kelly Rowland,0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,audio_features,spotify:track:0ARK753YaiJbpLUk7z5yIM,289160.0,4.0
932,4200,2002.0,10.0,26.0,1.0,Dilemma,Nelly Featuring Kelly Rowland,0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,audio_features,spotify:track:0ARK753YaiJbpLUk7z5yIM,289160.0,4.0
933,4300,2002.0,11.0,2.0,1.0,Dilemma,Nelly Featuring Kelly Rowland,0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,audio_features,spotify:track:0ARK753YaiJbpLUk7z5yIM,289160.0,4.0
934,4400,2002.0,11.0,9.0,1.0,Lose Yourself,Eminem,0.692,0.744,2.0,-4.565,1.0,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,326467.0,4.0
935,4500,2002.0,11.0,16.0,1.0,Lose Yourself,Eminem,0.692,0.744,2.0,-4.565,1.0,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,326467.0,4.0
936,4600,2002.0,11.0,23.0,1.0,Lose Yourself,Eminem,0.692,0.744,2.0,-4.565,1.0,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,326467.0,4.0
937,4700,2002.0,11.0,30.0,1.0,Lose Yourself,Eminem,0.692,0.744,2.0,-4.565,1.0,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,326467.0,4.0
938,4800,2002.0,12.0,7.0,1.0,Lose Yourself,Eminem,0.692,0.744,2.0,-4.565,1.0,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,326467.0,4.0
939,4900,2002.0,12.0,14.0,1.0,Lose Yourself,Eminem,0.692,0.744,2.0,-4.565,1.0,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,326467.0,4.0
940,5000,2002.0,12.0,21.0,1.0,Lose Yourself,Eminem,0.692,0.744,2.0,-4.565,1.0,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,326467.0,4.0
941,5100,2002.0,12.0,28.0,1.0,Lose Yourself,Eminem,0.692,0.744,2.0,-4.565,1.0,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,326467.0,4.0
942,0,2001.0,1.0,6.0,1.0,Independent Women Part I,Destiny's Child,,,,,,,,,,,,,,,
943,100,2001.0,1.0,13.0,1.0,Independent Women Part I,Destiny's Child,,,,,,,,,,,,,,,
944,200,2001.0,1.0,20.0,1.0,Independent Women Part I,Destiny's Child,,,,,,,,,,,,,,,
945,300,2001.0,1.0,27.0,1.0,Independent Women Part I,Destiny's Child,,,,,,,,,,,,,,,
946,400,2001.0,2.0,3.0,1.0,It Wasn't Me,"Shaggy Featuring Ricardo ""RikRok"" Ducent",0.852,0.604,0.0,-4.569,1.0,0.0642,0.0503,0.0,0.327,0.667,94.762,audio_features,spotify:track:0OaunKfsxkgBvPv68jBbmm,227547.0,4.0
947,500,2001.0,2.0,10.0,1.0,It Wasn't Me,"Shaggy Featuring Ricardo ""RikRok"" Ducent",0.852,0.604,0.0,-4.569,1.0,0.0642,0.0503,0.0,0.327,0.667,94.762,audio_features,spotify:track:0OaunKfsxkgBvPv68jBbmm,227547.0,4.0
948,600,2001.0,2.0,17.0,1.0,Ms. Jackson,OutKast,0.843,0.805,4.0,-5.946,0.0,0.269,0.142,0.0,0.0771,0.615,94.946,audio_features,spotify:track:0I3q5fE6wg7LIfHGngUTnV,270507.0,4.0
949,700,2001.0,2.0,24.0,1.0,Stutter,Joe Featuring Mystikal,0.767,0.759,6.0,-6.516,1.0,0.117,0.0513,0.0,0.31,0.677,89.989,audio_features,spotify:track:7FWuzwapuKHTEyDJIcQOw3,213027.0,4.0
950,800,2001.0,3.0,3.0,1.0,Stutter,Joe Featuring Mystikal,0.767,0.759,6.0,-6.516,1.0,0.117,0.0513,0.0,0.31,0.677,89.989,audio_features,spotify:track:7FWuzwapuKHTEyDJIcQOw3,213027.0,4.0
951,900,2001.0,3.0,10.0,1.0,Stutter,Joe Featuring Mystikal,0.767,0.759,6.0,-6.516,1.0,0.117,0.0513,0.0,0.31,0.677,89.989,audio_features,spotify:track:7FWuzwapuKHTEyDJIcQOw3,213027.0,4.0
952,1000,2001.0,3.0,17.0,1.0,Stutter,Joe Featuring Mystikal,0.767,0.759,6.0,-6.516,1.0,0.117,0.0513,0.0,0.31,0.677,89.989,audio_features,spotify:track:7FWuzwapuKHTEyDJIcQOw3,213027.0,4.0
953,1100,2001.0,3.0,24.0,1.0,Butterfly,Crazy Town,0.736,0.811,9.0,-4.17,0.0,0.081,0.00132,0.000142,0.107,0.609,103.502,audio_features,spotify:track:4BggEwLhGfrbrl7JBhC8EC,216733.0,4.0
954,1200,2001.0,3.0,31.0,1.0,Angel,Shaggy Featuring Rayvon,0.74,0.766,6.0,-2.939,1.0,0.178,0.116,0.0,0.0406,0.807,170.531,audio_features,spotify:track:7FDV5ELOJHCGLe52AnttEd,235133.0,4.0
955,1300,2001.0,4.0,7.0,1.0,Butterfly,Crazy Town,0.736,0.811,9.0,-4.17,0.0,0.081,0.00132,0.000142,0.107,0.609,103.502,audio_features,spotify:track:4BggEwLhGfrbrl7JBhC8EC,216733.0,4.0
956,1400,2001.0,4.0,14.0,1.0,All For You,Janet,0.774,0.881,2.0,-4.681,1.0,0.0917,0.0107,0.0431,0.289,0.775,113.511,audio_features,spotify:track:28IZUzBnFsBxyrgdsdlQPg,272387.0,3.0
957,1500,2001.0,4.0,21.0,1.0,All For You,Janet,0.774,0.881,2.0,-4.681,1.0,0.0917,0.0107,0.0431,0.289,0.775,113.511,audio_features,spotify:track:28IZUzBnFsBxyrgdsdlQPg,272387.0,3.0
958,1600,2001.0,4.0,28.0,1.0,All For You,Janet,0.774,0.881,2.0,-4.681,1.0,0.0917,0.0107,0.0431,0.289,0.775,113.511,audio_features,spotify:track:28IZUzBnFsBxyrgdsdlQPg,272387.0,3.0
959,1700,2001.0,5.0,5.0,1.0,All For You,Janet,0.774,0.881,2.0,-4.681,1.0,0.0917,0.0107,0.0431,0.289,0.775,113.511,audio_features,spotify:track:28IZUzBnFsBxyrgdsdlQPg,272387.0,3.0
960,1800,2001.0,5.0,12.0,1.0,All For You,Janet,0.774,0.881,2.0,-4.681,1.0,0.0917,0.0107,0.0431,0.289,0.775,113.511,audio_features,spotify:track:28IZUzBnFsBxyrgdsdlQPg,272387.0,3.0
961,1900,2001.0,5.0,19.0,1.0,All For You,Janet,0.774,0.881,2.0,-4.681,1.0,0.0917,0.0107,0.0431,0.289,0.775,113.511,audio_features,spotify:track:28IZUzBnFsBxyrgdsdlQPg,272387.0,3.0
962,2000,2001.0,5.0,26.0,1.0,All For You,Janet,0.774,0.881,2.0,-4.681,1.0,0.0917,0.0107,0.0431,0.289,0.775,113.511,audio_features,spotify:track:28IZUzBnFsBxyrgdsdlQPg,272387.0,3.0
963,2100,2001.0,6.0,2.0,1.0,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",0.756,0.808,5.0,-3.655,1.0,0.0541,0.0175,3.67e-06,0.66,0.638,109.902,audio_features,spotify:track:7GQqj9jRtDkMp8zByehXQI,264847.0,4.0
964,2200,2001.0,6.0,9.0,1.0,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",0.756,0.808,5.0,-3.655,1.0,0.0541,0.0175,3.67e-06,0.66,0.638,109.902,audio_features,spotify:track:7GQqj9jRtDkMp8zByehXQI,264847.0,4.0
965,2300,2001.0,6.0,16.0,1.0,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",0.756,0.808,5.0,-3.655,1.0,0.0541,0.0175,3.67e-06,0.66,0.638,109.902,audio_features,spotify:track:7GQqj9jRtDkMp8zByehXQI,264847.0,4.0
966,2400,2001.0,6.0,23.0,1.0,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",0.756,0.808,5.0,-3.655,1.0,0.0541,0.0175,3.67e-06,0.66,0.638,109.902,audio_features,spotify:track:7GQqj9jRtDkMp8zByehXQI,264847.0,4.0
967,2500,2001.0,6.0,30.0,1.0,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk",0.756,0.808,5.0,-3.655,1.0,0.0541,0.0175,3.67e-06,0.66,0.638,109.902,audio_features,spotify:track:7GQqj9jRtDkMp8zByehXQI,264847.0,4.0
968,2600,2001.0,7.0,7.0,1.0,U Remind Me,Usher,0.657,0.629,6.0,-4.938,1.0,0.0782,0.194,0.0,0.254,0.726,93.985,audio_features,spotify:track:2QsZVnbWVSjKMXK6K3uRBL,266893.0,4.0
969,2700,2001.0,7.0,14.0,1.0,U Remind Me,Usher,0.657,0.629,6.0,-4.938,1.0,0.0782,0.194,0.0,0.254,0.726,93.985,audio_features,spotify:track:2QsZVnbWVSjKMXK6K3uRBL,266893.0,4.0
970,2800,2001.0,7.0,21.0,1.0,U Remind Me,Usher,0.657,0.629,6.0,-4.938,1.0,0.0782,0.194,0.0,0.254,0.726,93.985,audio_features,spotify:track:2QsZVnbWVSjKMXK6K3uRBL,266893.0,4.0
971,2900,2001.0,7.0,28.0,1.0,U Remind Me,Usher,0.657,0.629,6.0,-4.938,1.0,0.0782,0.194,0.0,0.254,0.726,93.985,audio_features,spotify:track:2QsZVnbWVSjKMXK6K3uRBL,266893.0,4.0
972,3000,2001.0,8.0,4.0,1.0,Bootylicious,Destiny's Child,0.835,0.833,1.0,-4.364,0.0,0.284,0.00247,0.0,0.171,0.586,103.358,audio_features,spotify:track:31CsLSgn0HdZEVC8Bnnmvr,207733.0,4.0
973,3100,2001.0,8.0,11.0,1.0,Bootylicious,Destiny's Child,0.835,0.833,1.0,-4.364,0.0,0.284,0.00247,0.0,0.171,0.586,103.358,audio_features,spotify:track:31CsLSgn0HdZEVC8Bnnmvr,207733.0,4.0
974,3200,2001.0,8.0,18.0,1.0,Fallin',Alicia Keys,0.653,0.609,11.0,-7.519,0.0,0.037,0.263,0.00101,0.233,0.482,95.982,audio_features,spotify:track:3unsLiH5FXmaDWtT5Imolu,210200.0,3.0
975,3300,2001.0,8.0,25.0,1.0,Fallin',Alicia Keys,0.653,0.609,11.0,-7.519,0.0,0.037,0.263,0.00101,0.233,0.482,95.982,audio_features,spotify:track:3unsLiH5FXmaDWtT5Imolu,210200.0,3.0
976,3400,2001.0,9.0,1.0,1.0,Fallin',Alicia Keys,0.653,0.609,11.0,-7.519,0.0,0.037,0.263,0.00101,0.233,0.482,95.982,audio_features,spotify:track:3unsLiH5FXmaDWtT5Imolu,210200.0,3.0
977,3500,2001.0,9.0,8.0,1.0,I'm Real,Jennifer Lopez Featuring Ja Rule,,,,,,,,,,,,,,,
978,3600,2001.0,9.0,15.0,1.0,I'm Real,Jennifer Lopez Featuring Ja Rule,,,,,,,,,,,,,,,
979,3700,2001.0,9.0,22.0,1.0,I'm Real,Jennifer Lopez Featuring Ja Rule,,,,,,,,,,,,,,,
980,3800,2001.0,9.0,29.0,1.0,Fallin',Alicia Keys,0.653,0.609,11.0,-7.519,0.0,0.037,0.263,0.00101,0.233,0.482,95.982,audio_features,spotify:track:3unsLiH5FXmaDWtT5Imolu,210200.0,3.0
981,3900,2001.0,10.0,6.0,1.0,Fallin',Alicia Keys,0.653,0.609,11.0,-7.519,0.0,0.037,0.263,0.00101,0.233,0.482,95.982,audio_features,spotify:track:3unsLiH5FXmaDWtT5Imolu,210200.0,3.0
982,4000,2001.0,10.0,13.0,1.0,Fallin',Alicia Keys,0.653,0.609,11.0,-7.519,0.0,0.037,0.263,0.00101,0.233,0.482,95.982,audio_features,spotify:track:3unsLiH5FXmaDWtT5Imolu,210200.0,3.0
983,4100,2001.0,10.0,20.0,1.0,I'm Real,Jennifer Lopez Featuring Ja Rule,,,,,,,,,,,,,,,
984,4200,2001.0,10.0,27.0,1.0,I'm Real,Jennifer Lopez Featuring Ja Rule,,,,,,,,,,,,,,,
985,4300,2001.0,11.0,3.0,1.0,Family Affair,Mary J. Blige,0.911,0.551,8.0,-3.75,0.0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,audio_features,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,265867.0,4.0
986,4400,2001.0,11.0,10.0,1.0,Family Affair,Mary J. Blige,0.911,0.551,8.0,-3.75,0.0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,audio_features,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,265867.0,4.0
987,4500,2001.0,11.0,17.0,1.0,Family Affair,Mary J. Blige,0.911,0.551,8.0,-3.75,0.0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,audio_features,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,265867.0,4.0
988,4600,2001.0,11.0,24.0,1.0,Family Affair,Mary J. Blige,0.911,0.551,8.0,-3.75,0.0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,audio_features,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,265867.0,4.0
989,4700,2001.0,12.0,1.0,1.0,Family Affair,Mary J. Blige,0.911,0.551,8.0,-3.75,0.0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,audio_features,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,265867.0,4.0
990,4800,2001.0,12.0,8.0,1.0,Family Affair,Mary J. Blige,0.911,0.551,8.0,-3.75,0.0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,audio_features,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,265867.0,4.0
991,4900,2001.0,12.0,15.0,1.0,U Got It Bad,Usher,0.816,0.5,1.0,-4.551,1.0,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,audio_features,spotify:track:7J41dYQolQJEtj3UmKLu5r,247840.0,4.0
992,5000,2001.0,12.0,22.0,1.0,How You Remind Me,Nickelback,0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.543,172.094,audio_features,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,223840.0,4.0
993,5100,2001.0,12.0,29.0,1.0,How You Remind Me,Nickelback,0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.543,172.094,audio_features,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,223840.0,4.0
994,0,2000.0,1.0,8.0,1.0,Smooth,Santana Featuring Rob Thomas,0.609,0.923,9.0,-3.908,1.0,0.0338,0.16,4.73e-06,0.295,0.961,115.996,audio_features,spotify:track:0n2SEXB2qoRQg171q7XqeW,294987.0,4.0
995,100,2000.0,1.0,15.0,1.0,What A Girl Wants,Christina Aguilera,0.754,0.819,0.0,-6.833,1.0,0.112,0.0684,0.0,0.345,0.818,142.137,audio_features,spotify:track:5bGmuxShUba9maPswDnhCs,215800.0,4.0
996,200,2000.0,1.0,22.0,1.0,What A Girl Wants,Christina Aguilera,0.754,0.819,0.0,-6.833,1.0,0.112,0.0684,0.0,0.345,0.818,142.137,audio_features,spotify:track:5bGmuxShUba9maPswDnhCs,215800.0,4.0
997,300,2000.0,1.0,29.0,1.0,I Knew I Loved You,Savage Garden,0.61,0.497,9.0,-9.88,1.0,0.0279,0.32,6.11e-05,0.0884,0.739,85.031,audio_features,spotify:track:6nozDLxeL0TE4MS9GqYU1v,250360.0,4.0
998,400,2000.0,2.0,5.0,1.0,I Knew I Loved You,Savage Garden,0.61,0.497,9.0,-9.88,1.0,0.0279,0.32,6.11e-05,0.0884,0.739,85.031,audio_features,spotify:track:6nozDLxeL0TE4MS9GqYU1v,250360.0,4.0
999,500,2000.0,2.0,12.0,1.0,I Knew I Loved You,Savage Garden,0.61,0.497,9.0,-9.88,1.0,0.0279,0.32,6.11e-05,0.0884,0.739,85.031,audio_features,spotify:track:6nozDLxeL0TE4MS9GqYU1v,250360.0,4.0
1000,600,2000.0,2.0,19.0,1.0,Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees,0.472,0.532,10.0,-5.882,1.0,0.0319,0.586,0.0,0.106,0.152,129.777,audio_features,spotify:track:1RS3LStQYhju50eBdD9Uul,257360.0,4.0
1001,700,2000.0,2.0,26.0,1.0,I Knew I Loved You,Savage Garden,0.61,0.497,9.0,-9.88,1.0,0.0279,0.32,6.11e-05,0.0884,0.739,85.031,audio_features,spotify:track:6nozDLxeL0TE4MS9GqYU1v,250360.0,4.0
1002,800,2000.0,3.0,4.0,1.0,Amazed,Lonestar,0.557,0.553,1.0,-7.954,1.0,0.0319,0.247,0.0,0.125,0.253,139.821,audio_features,spotify:track:6iNcyWk5iUEY7P9zeTc5hm,239987.0,4.0
1003,900,2000.0,3.0,11.0,1.0,Amazed,Lonestar,0.557,0.553,1.0,-7.954,1.0,0.0319,0.247,0.0,0.125,0.253,139.821,audio_features,spotify:track:6iNcyWk5iUEY7P9zeTc5hm,239987.0,4.0
1004,1000,2000.0,3.0,18.0,1.0,Say My Name,Destiny's Child,0.713,0.678,5.0,-3.525,0.0,0.102,0.273,0.0,0.149,0.734,138.009,audio_features,spotify:track:7H6ev70Weq6DdpZyyTmUXk,271333.0,4.0
1005,1100,2000.0,3.0,25.0,1.0,Say My Name,Destiny's Child,0.713,0.678,5.0,-3.525,0.0,0.102,0.273,0.0,0.149,0.734,138.009,audio_features,spotify:track:7H6ev70Weq6DdpZyyTmUXk,271333.0,4.0
1006,1200,2000.0,4.0,1.0,1.0,Say My Name,Destiny's Child,0.713,0.678,5.0,-3.525,0.0,0.102,0.273,0.0,0.149,0.734,138.009,audio_features,spotify:track:7H6ev70Weq6DdpZyyTmUXk,271333.0,4.0
1007,1300,2000.0,4.0,8.0,1.0,Maria Maria,Santana Featuring The Product G&B,0.777,0.601,2.0,-5.931,1.0,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,spotify:track:3XKIUb7HzIF1Vu9usunMzc,261973.0,4.0
1008,1400,2000.0,4.0,15.0,1.0,Maria Maria,Santana Featuring The Product G&B,0.777,0.601,2.0,-5.931,1.0,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,spotify:track:3XKIUb7HzIF1Vu9usunMzc,261973.0,4.0
1009,1500,2000.0,4.0,22.0,1.0,Maria Maria,Santana Featuring The Product G&B,0.777,0.601,2.0,-5.931,1.0,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,spotify:track:3XKIUb7HzIF1Vu9usunMzc,261973.0,4.0
1010,1600,2000.0,4.0,29.0,1.0,Maria Maria,Santana Featuring The Product G&B,0.777,0.601,2.0,-5.931,1.0,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,spotify:track:3XKIUb7HzIF1Vu9usunMzc,261973.0,4.0
1011,1700,2000.0,5.0,6.0,1.0,Maria Maria,Santana Featuring The Product G&B,0.777,0.601,2.0,-5.931,1.0,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,spotify:track:3XKIUb7HzIF1Vu9usunMzc,261973.0,4.0
1012,1800,2000.0,5.0,13.0,1.0,Maria Maria,Santana Featuring The Product G&B,0.777,0.601,2.0,-5.931,1.0,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,spotify:track:3XKIUb7HzIF1Vu9usunMzc,261973.0,4.0
1013,1900,2000.0,5.0,20.0,1.0,Maria Maria,Santana Featuring The Product G&B,0.777,0.601,2.0,-5.931,1.0,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,spotify:track:3XKIUb7HzIF1Vu9usunMzc,261973.0,4.0
1014,2000,2000.0,5.0,27.0,1.0,Maria Maria,Santana Featuring The Product G&B,0.777,0.601,2.0,-5.931,1.0,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,spotify:track:3XKIUb7HzIF1Vu9usunMzc,261973.0,4.0
1015,2100,2000.0,6.0,3.0,1.0,Maria Maria,Santana Featuring The Product G&B,0.777,0.601,2.0,-5.931,1.0,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,spotify:track:3XKIUb7HzIF1Vu9usunMzc,261973.0,4.0
1016,2200,2000.0,6.0,10.0,1.0,Maria Maria,Santana Featuring The Product G&B,0.777,0.601,2.0,-5.931,1.0,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,spotify:track:3XKIUb7HzIF1Vu9usunMzc,261973.0,4.0
1017,2300,2000.0,6.0,17.0,1.0,Try Again,Aaliyah,0.635,0.841,1.0,-6.369,0.0,0.15,0.263,0.0,0.163,0.915,93.051,audio_features,spotify:track:52IKUZIr66lMvy7COxmG9x,284240.0,4.0
1018,2400,2000.0,6.0,24.0,1.0,Be With You,Enrique Iglesias,0.69,0.871,1.0,-5.484,0.0,0.0329,0.0359,0.000843,0.0347,0.561,121.984,audio_features,spotify:track:1lZ4j5WBURBwZ0M5TT46wP,220160.0,4.0
1019,2500,2000.0,7.0,1.0,1.0,Be With You,Enrique Iglesias,0.69,0.871,1.0,-5.484,0.0,0.0329,0.0359,0.000843,0.0347,0.561,121.984,audio_features,spotify:track:1lZ4j5WBURBwZ0M5TT46wP,220160.0,4.0
1020,2600,2000.0,7.0,8.0,1.0,Be With You,Enrique Iglesias,0.69,0.871,1.0,-5.484,0.0,0.0329,0.0359,0.000843,0.0347,0.561,121.984,audio_features,spotify:track:1lZ4j5WBURBwZ0M5TT46wP,220160.0,4.0
1021,2700,2000.0,7.0,15.0,1.0,Everything You Want,Vertical Horizon,0.637,0.759,3.0,-6.389,0.0,0.0305,0.0504,0.0,0.0642,0.741,93.898,audio_features,spotify:track:4cKGldbhGJniI8BrB3K6tb,257067.0,4.0
1022,2800,2000.0,7.0,22.0,1.0,Bent,matchbox twenty,0.518,0.83,6.0,-6.814,0.0,0.0386,0.0404,3.85e-06,0.375,0.527,95.468,audio_features,spotify:track:6fA7akEuTUL3dW1V0GELaZ,256133.0,4.0
1023,2900,2000.0,7.0,29.0,1.0,It's Gonna Be Me,'N Sync,0.636,0.873,0.0,-4.672,0.0,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,audio_features,spotify:track:2AW37v0bDyuOzGP3XnmFuA,192427.0,4.0
